,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
974,ELP,16,"{'lat': 31.80667, 'lon': -106.37781000000001}",106.0,106.0,106.0,1.0
1876,OAK,16,"{'lat': 37.72129, 'lon': -122.22072}",3.6666666666666665,-5.0,14.0,6.0
1653,MCO,16,"{'lat': 28.428890000000003, 'lon': -81.31603}",7.9523809523809526,-7.0,64.0,21.0
979,ERI,16,"{'lat': 42.08202, 'lon': -80.17622}",-3.0,-3.0,-3.0,1.0
1892,OGG,16,"{'lat': 20.89865, 'lon': -156.43046}",5.4,-12.0,24.0,5.0
1284,IAD,16,"{'lat': 38.94453, 'lon': -77.45581}",11.4,-8.0,63.0,10.0
1167,GRR,16,"{'lat': 42.88082, 'lon': -85.52277}",58.0,58.0,58.0,1.0
1449,KOA,16,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",2.0,-3.0,10.0,3.0
1636,MCI,16,"{'lat': 39.29761, 'lon': -94.71391}",7.222222222222222,-12.0,38.0,9.0
1268,HSV,16,"{'lat': 34.64045, 'lon': -86.77311}",-10.0,-20.0,0.0,2.0
1619,MAF,16,"{'lat': 31.942529999999998, 'lon': -102.20191}",19.0,19.0,19.0,1.0
1262,HRL,16,"{'lat': 26.228509999999996, 'lon': -97.65439}",12.0,12.0,12.0,1.0
1177,GSO,16,"{'lat': 36.09775, 'lon': -79.9373}",-7.0,-10.0,-4.0,2.0
1611,LRD,16,"{'lat': 27.543740000000003, 'lon': -99.46154}",0.0,0.0,0.0,1.0
1847,MSY,16,"{'lat': 29.99339, 'lon': -90.25803}",19.166666666666668,1.0,68.0,6.0
1459,KTN,16,"{'lat': 55.35556999999999, 'lon': -131.71374}",-6.0,-6.0,-6.0,1.0
866,DCA,16,"{'lat': 38.85208, 'lon': -77.03772}",4.666666666666667,-8.0,46.0,9.0
1704,MFE,16,"{'lat': 26.175829999999998, 'lon': -98.23861}",-7.0,-7.0,-7.0,1.0
365,AMA,16,"{'lat': 35.21937, 'lon': -101.70593000000001}",20.0,8.0,32.0,2.0
1779,MLU,16,"{'lat': 32.510870000000004, 'lon': -92.03769}",70.0,70.0,70.0,1.0
904,DFW,16,"{'lat': 32.89595, 'lon': -97.0372}",28.755102040816325,-10.0,133.0,49.0
1774,MLI,16,"{'lat': 41.44853, 'lon': -90.50754}",0.3333333333333333,-4.0,7.0,3.0
2665,YUM,16,"{'lat': 32.65658, 'lon': -114.60597}",-3.0,-3.0,-3.0,1.0
1802,MRY,16,"{'lat': 36.58698, 'lon': -121.84295}",-18.0,-18.0,-18.0,1.0
1344,IND,16,"{'lat': 39.71733, 'lon': -86.29438}",11.333333333333334,-7.0,50.0,6.0
1760,MKE,16,"{'lat': 42.94722, 'lon': -87.89658}",11.333333333333334,-7.0,51.0,6.0
1326,ILG,16,"{'lat': 39.67872, 'lon': -75.60653}",36.0,36.0,36.0,1.0
1120,GEG,16,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",0.0,0.0,0.0,1.0
1371,ITO,16,"{'lat': 19.72026, 'lon': -155.04847}",-3.0,-3.0,-3.0,1.0
885,DEN,16,"{'lat': 39.85841, 'lon': -104.667}",35.72222222222222,-3.0,109.0,18.0
1811,MSN,16,"{'lat': 43.13986, 'lon': -89.33751}",1.5,-14.0,22.0,4.0
1742,MIA,16,"{'lat': 25.79325, 'lon': -80.29056}",7.7,-10.0,46.0,10.0
1150,GRB,16,"{'lat': 44.48507, 'lon': -88.12959000000001}",-4.0,-4.0,-4.0,1.0
1729,MHT,16,"{'lat': 42.93452, 'lon': -71.43706}",-2.0,-4.0,0.0,2.0
933,DSM,16,"{'lat': 41.534929999999996, 'lon': -93.66068}",2.0,2.0,2.0,1.0
1384,JAC,16,"{'lat': 43.60732, 'lon': -110.73773999999999}",-12.0,-12.0,-12.0,1.0
1831,MSP,16,"{'lat': 44.88055, 'lon': -93.21692}",5.035714285714286,-10.0,38.0,28.0
1394,JAN,16,"{'lat': 32.311170000000004, 'lon': -90.07589}",12.5,-2.0,27.0,2.0
1713,MFR,16,"{'lat': 42.37423, 'lon': -122.8735}",-3.0,-3.0,-3.0,1.0
1316,ICT,16,"{'lat': 37.64996, 'lon': -97.43305}",-8.0,-8.0,-8.0,1.0
947,DTW,16,"{'lat': 42.21206, 'lon': -83.34884}",16.166666666666668,-5.0,66.0,6.0
1104,FWA,16,"{'lat': 40.97847, 'lon': -85.19515}",-17.0,-17.0,-17.0,1.0
834,DAL,16,"{'lat': 32.84711, 'lon': -96.85177}",21.285714285714285,-3.0,63.0,7.0
1789,MOB,16,"{'lat': 30.69142, 'lon': -88.24283}",-5.0,-5.0,-5.0,1.0
1241,HOU,16,"{'lat': 29.64542, 'lon': -95.27889}",6.714285714285714,-6.0,41.0,7.0
1188,GSP,16,"{'lat': 34.89567, 'lon': -82.21885999999999}",4.0,4.0,4.0,1.0
1908,OKC,16,"{'lat': 35.39309, 'lon': -97.60073}",17.666666666666668,-8.0,41.0,3.0
1053,FAY,16,"{'lat': 34.99147, 'lon': -78.88}",-4.0,-4.0,-4.0,1.0
1504,LAX,16,"{'lat': 33.94254, 'lon': -118.40807}",7.685714285714286,-8.0,99.0,35.0
811,CVG,16,"{'lat': 39.04614, 'lon': -84.66216999999999}",-6.333333333333333,-7.0,-6.0,3.0
1567,LGB,16,"{'lat': 33.81772, 'lon': -118.15161}",-6.0,-6.0,-6.0,1.0
1954,ORD,16,"{'lat': 41.9796, 'lon': -87.90446}",10.096153846153847,-8.0,133.0,52.0
1551,LGA,16,"{'lat': 40.77724, 'lon': -73.87261}",1.894736842105263,-11.0,52.0,19.0
1025,EYW,16,"{'lat': 24.55611, 'lon': -81.75956}",-7.0,-7.0,-7.0,1.0
1071,FLL,16,"{'lat': 26.07258, 'lon': -80.15275}",9.307692307692308,-3.0,33.0,13.0
1531,LEX,16,"{'lat': 38.036970000000004, 'lon': -84.60539}",-8.5,-13.0,-4.0,2.0
1582,LIH,16,"{'lat': 21.97598, 'lon': -159.33896000000001}",3.5,-1.0,8.0,2.0
1223,HNL,16,"{'lat': 21.31869, 'lon': -157.92241}",5.75,-2.0,22.0,8.0
1481,LAS,16,"{'lat': 36.08036, 'lon': -115.15233}",9.055555555555555,-9.0,52.0,18.0
1058,FLG,16,"{'lat': 35.13845, 'lon': -111.67121999999999}",4.0,4.0,4.0,1.0
1598,LIT,16,"{'lat': 34.7294, 'lon': -92.22425}",38.0,38.0,38.0,1.0
1521,LBE,16,"{'lat': 40.275940000000006, 'lon': -79.4048}",10.0,10.0,10.0,1.0
1968,ORF,16,"{'lat': 36.89461, 'lon': -76.20121999999999}",-7.5,-12.0,-3.0,2.0
1049,FAT,16,"{'lat': 36.77619, 'lon': -119.71813999999999}",33.0,-4.0,103.0,3.0
799,CRW,16,"{'lat': 38.37315, 'lon': -81.59319}",11.0,-1.0,34.0,3.0
1011,EWR,16,"{'lat': 40.6925, 'lon': -74.16866}",9.736842105263158,-9.0,107.0,19.0
1518,LBB,16,"{'lat': 33.66364, 'lon': -101.82278000000001}",32.0,19.0,45.0,2.0
1922,OMA,16,"{'lat': 41.30252, 'lon': -95.89416999999999}",7.0,-8.0,23.0,3.0
934,DSM,17,"{'lat': 41.534929999999996, 'lon': -93.66068}",-5.0,-14.0,0.0,3.0
1723,MHK,17,"{'lat': 39.14097, 'lon': -96.67083000000001}",0.0,0.0,0.0,1.0
550,BOS,17,"{'lat': 42.36435, 'lon': -71.00518000000001}",15.08,-10.0,137.0,25.0
1385,JAC,17,"{'lat': 43.60732, 'lon': -110.73773999999999}",62.0,62.0,62.0,1.0
1719,MGM,17,"{'lat': 32.30064, 'lon': -86.39398}",59.0,59.0,59.0,1.0
905,DFW,17,"{'lat': 32.89595, 'lon': -97.0372}",60.404761904761905,-4.0,309.0,42.0
678,CHO,17,"{'lat': 38.13864, 'lon': -78.45286}",-13.0,-13.0,-13.0,1.0
1780,MLU,17,"{'lat': 32.510870000000004, 'lon': -92.03769}",-5.0,-5.0,-5.0,1.0
1505,LAX,17,"{'lat': 33.94254, 'lon': -118.40807}",14.606060606060606,-10.0,280.0,33.0
1552,LGA,17,"{'lat': 40.77724, 'lon': -73.87261}",11.222222222222221,-7.0,100.0,18.0
2363,SFO,17,"{'lat': 37.619, 'lon': -122.37483999999999}",15.875,-15.0,92.0,16.0
948,DTW,17,"{'lat': 42.21206, 'lon': -83.34884}",-0.2,-11.0,8.0,10.0
2214,RST,17,"{'lat': 43.90883, 'lon': -92.49799}",-3.0,-3.0,-3.0,1.0
635,BWI,17,"{'lat': 39.1754, 'lon': -76.6682}",-1.6923076923076923,-11.0,28.0,13.0
2522,STX,17,"{'lat': 17.70189, 'lon': -64.79856}",12.0,12.0,12.0,1.0
2210,ROC,17,"{'lat': 43.11887, 'lon': -77.67238}",-4.0,-4.0,-4.0,1.0
1525,LCH,17,"{'lat': 30.1261, 'lon': -93.2234}",-13.0,-13.0,-13.0,1.0
2157,RDU,17,"{'lat': 35.87764, 'lon': -78.78747}",9.571428571428571,-8.0,79.0,7.0
2163,RHI,17,"{'lat': 45.631190000000004, 'lon': -89.46745}",6.0,6.0,6.0,1.0
1761,MKE,17,"{'lat': 42.94722, 'lon': -87.89658}",6.2,-18.0,29.0,5.0
1121,GEG,17,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",-1.5,-7.0,4.0,2.0
2174,RIC,17,"{'lat': 37.50517, 'lon': -77.31967}",2.0,-11.0,21.0,3.0
2546,TLH,17,"{'lat': 30.39653, 'lon': -84.35033}",-3.0,-3.0,-3.0,1.0
1050,FAT,17,"{'lat': 36.77619, 'lon': -119.71813999999999}",3.0,3.0,3.0,1.0
1038,FAR,17,"{'lat': 46.91935, 'lon': -96.81499000000001}",3.0,-4.0,10.0,2.0
1522,LBE,17,"{'lat': 40.275940000000006, 'lon': -79.4048}",-9.0,-9.0,-9.0,1.0
1372,ITO,17,"{'lat': 19.72026, 'lon': -155.04847}",-6.0,-6.0,-6.0,2.0
462,BDL,17,"{'lat': 41.93887, 'lon': -72.68323000000001}",13.0,-7.0,33.0,2.0
1539,LFT,17,"{'lat': 30.20528, 'lon': -91.98765999999999}",12.5,-3.0,28.0,2.0
1032,FAI,17,"{'lat': 64.81368, 'lon': -147.85967}",11.0,11.0,11.0,1.0
1775,MLI,17,"{'lat': 41.44853, 'lon': -90.50754}",-5.0,-5.0,-5.0,1.0
1743,MIA,17,"{'lat': 25.79325, 'lon': -80.29056}",2.1,-6.0,19.0,10.0
2402,SJC,17,"{'lat': 37.36186, 'lon': -121.92901}",7.857142857142857,-12.0,62.0,7.0
1730,MHT,17,"{'lat': 42.93452, 'lon': -71.43706}",-3.0,-3.0,-3.0,1.0
2191,RNO,17,"{'lat': 39.49858, 'lon': -119.76806}",-6.0,-6.0,-6.0,1.0
2537,SYR,17,"{'lat': 43.11119, 'lon': -76.10631}",-10.0,-15.0,-5.0,2.0
1026,EYW,17,"{'lat': 24.55611, 'lon': -81.75956}",-8.0,-8.0,-8.0,1.0
2197,ROA,17,"{'lat': 37.32547, 'lon': -79.97543}",-3.0,-3.0,-3.0,1.0
649,BZN,17,"{'lat': 45.7769, 'lon': -111.15301000000001}",84.0,84.0,84.0,1.0
1599,LIT,17,"{'lat': 34.7294, 'lon': -92.22425}",-3.5,-5.0,-2.0,2.0
2519,STT,17,"{'lat': 18.337310000000002, 'lon': -64.97336}",-1.25,-18.0,19.0,4.0
2278,SAV,17,"{'lat': 32.12758, 'lon': -81.20214}",54.0,54.0,54.0,1.0
346,AGS,17,"{'lat': 33.36996, 'lon': -81.9645}",-4.0,-5.0,-3.0,2.0
1072,FLL,17,"{'lat': 26.07258, 'lon': -80.15275}",16.818181818181817,-8.0,62.0,11.0
1012,EWR,17,"{'lat': 40.6925, 'lon': -74.16866}",5.526315789473684,-9.0,25.0,19.0
341,AEX,17,"{'lat': 31.327370000000002, 'lon': -92.54856}",3.0,-2.0,8.0,2.0
2480,SNA,17,"{'lat': 33.67566, 'lon': -117.86822}",7.857142857142857,-6.0,46.0,7.0
1450,KOA,17,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",3.0,3.0,3.0,1.0
592,BTV,17,"{'lat': 44.473, 'lon': -73.15031}",-10.0,-10.0,-10.0,1.0
1637,MCI,17,"{'lat': 39.29761, 'lon': -94.71391}",6.75,-5.0,35.0,4.0
567,BRD,17,"{'lat': 46.397859999999994, 'lon': -94.13723}",-27.0,-27.0,-27.0,1.0
2291,SBA,17,"{'lat': 34.42621, 'lon': -119.84037}",20.5,-6.0,47.0,2.0
975,ELP,17,"{'lat': 31.80667, 'lon': -106.37781000000001}",100.66666666666667,20.0,251.0,3.0
495,BIS,17,"{'lat': 46.77411, 'lon': -100.74672}",185.0,185.0,185.0,1.0
2444,SLC,17,"{'lat': 40.78839, 'lon': -111.97776999999999}",9.352941176470589,-11.0,98.0,34.0
2299,SBN,17,"{'lat': 41.70895, 'lon': -86.31846999999999}",10.0,10.0,10.0,1.0
2326,SDF,17,"{'lat': 38.17439, 'lon': -85.736}",-7.5,-10.0,-5.0,2.0
570,BRO,17,"{'lat': 25.90683, 'lon': -97.42586}",17.0,17.0,17.0,1.0
584,BTR,17,"{'lat': 30.53316, 'lon': -91.14963}",-3.0,-3.0,-3.0,2.0
2463,SMF,17,"{'lat': 38.69542, 'lon': -121.59076999999999}",16.0,-10.0,53.0,5.0
1460,KTN,17,"{'lat': 55.35556999999999, 'lon': -131.71374}",-8.0,-8.0,-8.0,1.0
2308,SBP,17,"{'lat': 35.23706, 'lon': -120.64238999999999}",-3.0,-6.0,0.0,2.0
501,BLI,17,"{'lat': 48.79275, 'lon': -122.53753}",-7.0,-7.0,-7.0,1.0
504,BMI,17,"{'lat': 40.477990000000005, 'lon': -88.91595}",5.0,4.0,6.0,2.0
2312,SCC,17,"{'lat': 70.19476, 'lon': -148.46516}",-7.0,-7.0,-7.0,1.0
1620,MAF,17,"{'lat': 31.942529999999998, 'lon': -102.20191}",45.0,45.0,45.0,1.0
383,ANC,17,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-12.0,-12.0,-12.0,1.0
1782,MMH,17,"{'lat': 37.62405, 'lon': -118.83776999999999}",-10.0,-10.0,-10.0,1.0
1085,FNT,17,"{'lat': 42.9655, 'lon': -83.74346}",3.6666666666666665,-7.0,19.0,3.0
2226,RSW,17,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",-1.75,-8.0,9.0,4.0
1695,MEM,17,"{'lat': 35.04242, 'lon': -89.97667}",-8.0,-10.0,-6.0,2.0
1490,LAW,17,"{'lat': 34.56771, 'lon': -98.41664}",82.0,82.0,82.0,1.0
2233,SAF,17,"{'lat': 35.61678, 'lon': -106.08814}",3.0,3.0,3.0,1.0
1408,JAX,17,"{'lat': 30.494059999999998, 'lon': -81.68786}",9.6,-17.0,61.0,5.0
619,BUR,17,"{'lat': 34.20062, 'lon': -118.3585}",-4.0,-8.0,-1.0,5.0
2508,STL,17,"{'lat': 38.747690000000006, 'lon': -90.35999}",10.0,-12.0,28.0,5.0
2245,SAN,17,"{'lat': 32.73356, 'lon': -117.18966}",0.35714285714285715,-9.0,20.0,14.0
1094,FSD,17,"{'lat': 43.58135, 'lon': -96.7417}",1.3333333333333333,-8.0,7.0,3.0
2424,SJU,17,"{'lat': 18.439420000000002, 'lon': -66.00183}",-2.125,-13.0,8.0,8.0
558,BPT,17,"{'lat': 29.95083, 'lon': -94.02069}",23.0,23.0,23.0,1.0
605,BUF,17,"{'lat': 42.94052, 'lon': -78.73217}",6.5,-3.0,16.0,2.0
1423,JFK,17,"{'lat': 40.63975, 'lon': -73.77893}",1.4761904761904763,-6.0,29.0,21.0
1676,MDW,17,"{'lat': 41.78598, 'lon': -87.75242}",12.76923076923077,-3.0,110.0,13.0
313,ABQ,17,"{'lat': 35.04022, 'lon': -106.60918999999998}",92.5,88.0,97.0,2.0
964,ELM,17,"{'lat': 42.159909999999996, 'lon': -76.89144}",-9.0,-9.0,-9.0,1.0
1664,MDT,17,"{'lat': 40.1935, 'lon': -76.7634}",86.5,-2.0,175.0,2.0
518,BNA,17,"{'lat': 36.12448, 'lon': -86.67818}",12.333333333333334,-7.0,44.0,3.0
2343,SEA,17,"{'lat': 47.44898, 'lon': -122.30931000000001}",5.416666666666667,-11.0,82.0,12.0
1482,LAS,17,"{'lat': 36.08036, 'lon': -115.15233}",7.32,-9.0,81.0,25.0
483,BHM,17,"{'lat': 33.562940000000005, 'lon': -86.75355}",-2.5,-4.0,-1.0,2.0
2494,SRQ,17,"{'lat': 27.395329999999998, 'lon': -82.55411}",26.5,7.0,46.0,2.0
2264,SAT,17,"{'lat': 29.533690000000004, 'lon': -98.46978}",32.714285714285715,1.0,105.0,7.0
1430,JLN,17,"{'lat': 37.15181, 'lon': -94.49826999999999}",26.0,26.0,26.0,1.0
1568,LGB,17,"{'lat': 33.81772, 'lon': -118.15161}",25.0,-14.0,90.0,3.0
1654,MCO,17,"{'lat': 28.428890000000003, 'lon': -81.31603}",10.88,-11.0,109.0,25.0
534,BOI,17,"{'lat': 43.564440000000005, 'lon': -116.22278}",33.666666666666664,10.0,74.0,3.0
1325,IDA,17,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",11.0,11.0,11.0,1.0
1317,ICT,17,"{'lat': 37.64996, 'lon': -97.43305}",14.0,14.0,14.0,1.0
2075,PIT,17,"{'lat': 40.49147, 'lon': -80.23286999999999}",16.142857142857142,-8.0,84.0,7.0
366,AMA,17,"{'lat': 35.21937, 'lon': -101.70593000000001}",73.0,73.0,73.0,1.0
854,DBQ,17,"{'lat': 42.40296, 'lon': -90.70917}",-12.0,-12.0,-12.0,1.0
1242,HOU,17,"{'lat': 29.64542, 'lon': -95.27889}",20.727272727272727,-2.0,56.0,11.0
2109,PSP,17,"{'lat': 33.82922, 'lon': -116.50625}",42.666666666666664,23.0,65.0,3.0
1158,GRK,17,"{'lat': 31.0649, 'lon': -97.8278}",216.0,216.0,216.0,1.0
2006,PDX,17,"{'lat': 45.58872, 'lon': -122.5975}",-5.571428571428571,-10.0,4.0,7.0
443,AVL,17,"{'lat': 35.43619, 'lon': -82.54181}",-6.0,-6.0,-6.0,1.0
701,CID,17,"{'lat': 41.88459, 'lon': -91.71087}",0.5,-2.0,3.0,2.0
1269,HSV,17,"{'lat': 34.64045, 'lon': -86.77311}",-5.0,-5.0,-5.0,1.0
1818,MSO,17,"{'lat': 46.916309999999996, 'lon': -114.09056000000001}",-14.0,-14.0,-14.0,1.0
2644,VPS,17,"{'lat': 30.48325, 'lon': -86.5254}",-11.0,-11.0,-11.0,1.0
1861,MYR,17,"{'lat': 33.67975, 'lon': -78.92833}",-4.0,-4.0,-4.0,1.0
849,DAY,17,"{'lat': 39.90238, 'lon': -84.21938}",34.0,34.0,34.0,1.0
1304,IAH,17,"{'lat': 29.98047, 'lon': -95.33972}",28.973684210526315,-7.0,255.0,38.0
1832,MSP,17,"{'lat': 44.88055, 'lon': -93.21692}",3.4615384615384617,-10.0,23.0,13.0
2079,PLN,17,"{'lat': 45.57093, 'lon': -84.79672}",-5.0,-5.0,-5.0,1.0
411,ATL,17,"{'lat': 33.640440000000005, 'lon': -84.42694}",4.375,-5.0,133.0,40.0
1909,OKC,17,"{'lat': 35.39309, 'lon': -97.60073}",25.5,-1.0,52.0,2.0
2028,PHL,17,"{'lat': 39.87195, 'lon': -75.24114}",10.0,-7.0,49.0,18.0
1848,MSY,17,"{'lat': 29.99339, 'lon': -90.25803}",11.4,-5.0,25.0,5.0
2089,PNS,17,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",25.5,24.0,27.0,2.0
2631,TYS,17,"{'lat': 35.812490000000004, 'lon': -83.99286}",-10.0,-10.0,-10.0,1.0
335,ACY,17,"{'lat': 39.45758, 'lon': -74.57717}",58.0,58.0,58.0,1.0
867,DCA,17,"{'lat': 38.85208, 'lon': -77.03772}",-2.7058823529411766,-12.0,19.0,17.0
1938,ONT,17,"{'lat': 34.056, 'lon': -117.60118999999999}",9.0,9.0,9.0,1.0
1178,GSO,17,"{'lat': 36.09775, 'lon': -79.9373}",-10.0,-10.0,-10.0,1.0
835,DAL,17,"{'lat': 32.84711, 'lon': -96.85177}",22.25,-5.0,55.0,12.0
2591,TUL,17,"{'lat': 36.198370000000004, 'lon': -95.88824}",-6.0,-6.0,-6.0,1.0
1255,HPN,17,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",14.0,14.0,14.0,1.0
433,AUS,17,"{'lat': 30.19453, 'lon': -97.66986999999999}",13.833333333333334,-8.0,41.0,6.0
1923,OMA,17,"{'lat': 41.30252, 'lon': -95.89416999999999}",11.0,1.0,21.0,2.0
740,CLT,17,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",1.7857142857142858,-8.0,42.0,14.0
2015,PHF,17,"{'lat': 37.1319, 'lon': -76.49299}",-5.0,-5.0,-5.0,1.0
756,CMH,17,"{'lat': 39.99799, 'lon': -82.89188}",-4.0,-7.0,-1.0,3.0
2570,TRI,17,"{'lat': 36.47521, 'lon': -82.40742}",-8.0,-8.0,-8.0,1.0
722,CLE,17,"{'lat': 41.41089, 'lon': -81.8494}",-2.6,-11.0,14.0,5.0
1189,GSP,17,"{'lat': 34.89567, 'lon': -82.21885999999999}",-2.0,-2.0,-2.0,1.0
1812,MSN,17,"{'lat': 43.13986, 'lon': -89.33751}",6.0,6.0,6.0,1.0
2145,RDM,17,"{'lat': 44.25407, 'lon': -121.14996000000001}",-9.0,-9.0,-9.0,1.0
690,CHS,17,"{'lat': 32.89865, 'lon': -80.04051}",1.6666666666666667,-2.0,4.0,3.0
1285,IAD,17,"{'lat': 38.94453, 'lon': -77.45581}",11.6,-7.0,186.0,30.0
1224,HNL,17,"{'lat': 21.31869, 'lon': -157.92241}",13.4,-10.0,108.0,10.0
2659,XNA,17,"{'lat': 36.28187, 'lon': -94.30681}",0.0,0.0,0.0,1.0
781,COS,17,"{'lat': 38.80581, 'lon': -104.70025}",11.0,11.0,11.0,1.0
1803,MRY,17,"{'lat': 36.58698, 'lon': -121.84295}",-5.0,-5.0,-5.0,1.0
2058,PIA,17,"{'lat': 40.66424, 'lon': -89.69331}",-4.0,-4.0,-4.0,1.0
1969,ORF,17,"{'lat': 36.89461, 'lon': -76.20121999999999}",-3.0,-5.0,-1.0,3.0
1168,GRR,17,"{'lat': 42.88082, 'lon': -85.52277}",8.0,-1.0,18.0,4.0
2562,TPA,17,"{'lat': 27.97547, 'lon': -82.53325}",6.352941176470588,-10.0,24.0,17.0
1195,GTF,17,"{'lat': 47.482, 'lon': -111.37069}",-1.0,-1.0,-1.0,1.0
1142,GPT,17,"{'lat': 30.40728, 'lon': -89.07009000000001}",-4.0,-4.0,-4.0,1.0
356,ALB,17,"{'lat': 42.74812, 'lon': -73.80298}",-6.0,-6.0,-6.0,2.0
1988,PBI,17,"{'lat': 26.683159999999997, 'lon': -80.09559}",-1.8,-5.0,3.0,5.0
2131,PWM,17,"{'lat': 43.64617, 'lon': -70.30875}",-3.0,-3.0,-3.0,1.0
1955,ORD,17,"{'lat': 41.9796, 'lon': -87.90446}",12.28,-10.0,176.0,50.0
1877,OAK,17,"{'lat': 37.72129, 'lon': -122.22072}",7.8,-7.0,28.0,5.0
2048,PHX,17,"{'lat': 33.43417, 'lon': -112.00806000000001}",12.857142857142858,-8.0,91.0,28.0
2606,TUS,17,"{'lat': 32.11608, 'lon': -110.94103}",24.0,9.0,46.0,3.0
1893,OGG,17,"{'lat': 20.89865, 'lon': -156.43046}",5.0,-6.0,15.0,4.0
886,DEN,17,"{'lat': 39.85841, 'lon': -104.667}",36.4,-6.0,227.0,35.0
812,CVG,17,"{'lat': 39.04614, 'lon': -84.66216999999999}",16.5,0.0,33.0,2.0
338,ADK,17,"{'lat': 51.877959999999995, 'lon': -176.64603}",8.0,8.0,8.0,1.0
2124,PVD,17,"{'lat': 41.724, 'lon': -71.42822}",72.5,-13.0,158.0,2.0
1256,HPN,18,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",-10.0,-16.0,-4.0,2.0
2315,SCE,18,"{'lat': 40.851209999999995, 'lon': -77.8463}",-6.0,-6.0,-6.0,1.0
342,AEX,18,"{'lat': 31.327370000000002, 'lon': -92.54856}",102.0,102.0,102.0,1.0
2617,TXK,18,"{'lat': 33.45371, 'lon': -93.99101999999999}",18.0,18.0,18.0,1.0
2029,PHL,18,"{'lat': 39.87195, 'lon': -75.24114}",17.166666666666668,-6.0,136.0,18.0
1600,LIT,18,"{'lat': 34.7294, 'lon': -92.22425}",1.3333333333333333,-4.0,6.0,3.0
2481,SNA,18,"{'lat': 33.67566, 'lon': -117.86822}",19.2,-12.0,49.0,5.0
2292,SBA,18,"{'lat': 34.42621, 'lon': -119.84037}",-6.0,-6.0,-6.0,1.0
1451,KOA,18,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",8.0,8.0,8.0,1.0
1169,GRR,18,"{'lat': 42.88082, 'lon': -85.52277}",10.5,-3.0,24.0,2.0
1607,LNK,18,"{'lat': 40.850970000000004, 'lon': -96.75925}",118.0,118.0,118.0,1.0
991,EUG,18,"{'lat': 44.123259999999995, 'lon': -123.21869}",0.0,0.0,0.0,1.0
1894,OGG,18,"{'lat': 20.89865, 'lon': -156.43046}",3.0,-2.0,8.0,2.0
836,DAL,18,"{'lat': 32.84711, 'lon': -96.85177}",27.11111111111111,-4.0,57.0,9.0
420,ATW,18,"{'lat': 44.25741, 'lon': -88.51948}",0.0,0.0,0.0,1.0
998,EVV,18,"{'lat': 38.03799, 'lon': -87.53063}",-2.0,-2.0,-2.0,1.0
2464,SMF,18,"{'lat': 38.69542, 'lon': -121.59076999999999}",1.8,-7.0,13.0,5.0
2049,PHX,18,"{'lat': 33.43417, 'lon': -112.00806000000001}",27.423076923076923,-11.0,133.0,26.0
1638,MCI,18,"{'lat': 39.29761, 'lon': -94.71391}",1.6,-10.0,32.0,10.0
1270,HSV,18,"{'lat': 34.64045, 'lon': -86.77311}",-5.0,-5.0,-5.0,1.0
1790,MOB,18,"{'lat': 30.69142, 'lon': -88.24283}",44.5,27.0,62.0,2.0
1924,OMA,18,"{'lat': 41.30252, 'lon': -95.89416999999999}",9.0,-4.0,21.0,3.0
1910,OKC,18,"{'lat': 35.39309, 'lon': -97.60073}",47.0,47.0,47.0,1.0
813,CVG,18,"{'lat': 39.04614, 'lon': -84.66216999999999}",-1.5,-9.0,6.0,2.0
2364,SFO,18,"{'lat': 37.619, 'lon': -122.37483999999999}",13.352941176470589,-9.0,74.0,17.0
1506,LAX,18,"{'lat': 33.94254, 'lon': -118.40807}",8.35483870967742,-10.0,90.0,31.0
2403,SJC,18,"{'lat': 37.36186, 'lon': -121.92901}",7.0,-3.0,17.0,2.0
551,BOS,18,"{'lat': 42.36435, 'lon': -71.00518000000001}",0.4444444444444444,-9.0,20.0,9.0
397,ASE,18,"{'lat': 39.22316, 'lon': -106.86885}",63.75,49.0,79.0,4.0
1553,LGA,18,"{'lat': 40.77724, 'lon': -73.87261}",-1.3333333333333333,-12.0,19.0,15.0
1225,HNL,18,"{'lat': 21.31869, 'lon': -157.92241}",3.0,-4.0,17.0,4.0
1190,GSP,18,"{'lat': 34.89567, 'lon': -82.21885999999999}",43.0,43.0,43.0,1.0
1989,PBI,18,"{'lat': 26.683159999999997, 'lon': -80.09559}",52.5,-6.0,158.0,4.0
1027,EYW,18,"{'lat': 24.55611, 'lon': -81.75956}",-12.0,-12.0,-12.0,1.0
1540,LFT,18,"{'lat': 30.20528, 'lon': -91.98765999999999}",-1.0,-1.0,-1.0,1.0
1956,ORD,18,"{'lat': 41.9796, 'lon': -87.90446}",12.450980392156863,-9.0,132.0,51.0
